Module,Run_Type,Run_Start_ticks,Run_Start_sec,Unused1,Unused2
0,0x501,-1107295228,1487800173,--,--
No,Ch,Hit,Time_H,Time_L,Energy
13391,0,0x110121,2,186489728,11189
13392,0,0x110121,2,187145088,11191
13393,0,0x110121,2,187800448,11182
13394,0,0x110121,2,188455808,11194
13395,0,0x110121,2,189111168,11187
13396,0,0x110121,2,189766528,11191
13397,0,0x110121,2,190421888,9222
13398,0,0x110121,2,191077248,11187
13399,0,0x110121,2,191732608,11186
13400,0,0x110121,2,192387968,11183
13401,0,0x110121,2,193043328,9592
13402,0,0x110121,2,193698688,11191
13403,0,0x110121,2,194354048,11188
13404,0,0x110121,2,195009408,11181
13405,0,0x110121,2,195664768,9921
13406,0,0x110121,2,196320128,11186
13407,0,0x110121,2,196975488,11195
13408,0,0x110121,2,197630848,9987
13409,0,0x110121,2,198286208,11194
13410,0,0x110121,2,198941568,11195
13411,0,0x110121,2,199596928,11187
13412,0,0x110121,2,200252288,11716
13413,0,0x110121,2,200907648,11190
13414,0,0x110121,2,201563008,11187
13415,0,0x110121,2,202218368,11188
13416,0,0x110121,2,202873728,11438
13417,0,0x110121,2,203529088,11186
13418,0,0x110121,2,204184448,11190
13419,0,0x110121,2,204839808,11188
13420,0,0x110121,2,205495168,11196
13421,0,0x110121,2,206150528,11187
13422,0,0x110121,2,206805888,11189
13423,0,0x110121,2,207461248,11181
13424,0,0x110121,2,208116608,11425
13425,0,0x110121,2,208771968,8485
13426,0,0x110121,2,209427328,11182
13427,0,0x110121,2,210082688,11179
13428,0,0x110121,2,210738048,11192
13429,0,0x110121,2,211393408,8944
13430,0,0x110121,2,212048768,11189
13431,0,0x110121,2,212704128,11196
13432,0,0x110121,2,213359488,11188
13433,0,0x110121,2,214014848,9356
13434,0,0x110121,2,214670208,11190
13435,0,0x110121,2,215325568,11193
13436,0,0x110121,2,215980928,11185
13437,0,0x110121,2,216636288,9709
13438,0,0x110121,2,217291648,11188
13439,0,0x110121,2,217947008,11180
13440,0,0x110121,2,218602368,8721
13441,0,0x110121,2,219257728,11186
13442,0,0x110121,2,219913088,11195
13443,0,0x110121,2,220568448,11195
13444,0,0x110121,2,221223808,9914
13445,0,0x110121,2,221879168,11193
13446,0,0x110121,2,222534528,11193
13447,0,0x110121,2,223189888,11192
13448,0,0x110121,2,223845248,10204
13449,0,0x110121,2,224500608,11186
13450,0,0x110121,2,225155968,11179
13451,0,0x110121,2,225811328,11182
13452,0,0x110121,2,226466688,10460
13453,0,0x110121,2,227122048,11191
13454,0,0x110121,2,227777408,11186
13455,0,0x110121,2,228432768,11187
13456,0,0x110121,2,229088128,11188
13457,0,0x110121,2,229743488,11183
13458,0,0x110121,2,230398848,9659
13459,0,0x110121,2,231054208,11182
13460,0,0x110121,2,231709568,11187
13461,0,0x110121,2,232364928,11186
13462,0,0x110121,2,233020288,9223
13463,0,0x110121,2,233675648,11188
13464,0,0x110121,2,234331008,11184
13465,0,0x110121,2,234986368,11198
13466,0,0x110121,2,235641728,9596
13467,0,0x110121,2,236297088,11184
13468,0,0x110121,2,236952448,11195
13469,0,0x110121,2,237607808,11183
13470,0,0x110121,2,238263168,11189
13471,0,0x110121,2,238918528,11182
13472,0,0x110121,2,239573888,11194
13473,0,0x110121,2,240229248,10419
13474,0,0x110121,2,240884608,11191
13475,0,0x110121,2,241539968,11179
13476,0,0x110121,2,242195328,11192
13477,0,0x110121,2,242850688,10640
13478,0,0x110121,2,243506048,11187
13479,0,0x110121,2,244161408,11194
13480,0,0x110121,2,244816768,11190
13481,0,0x110121,2,245472128,11884
13482,0,0x110121,2,246127488,11188
13483,0,0x110121,2,246782848,11190
13484,0,0x110121,2,247438208,11187
13485,0,0x110121,2,248093568,11184
13486,0,0x110121,2,248748928,9014
13487,0,0x110121,2,249404288,11189
13488,0,0x110121,2,250059648,11187
13489,0,0x110121,2,250715008,11192
13490,0,0x110121,2,251370368,9424
13491,0,0x110121,2,252025728,11192
13492,0,0x110121,2,252681088,11188
13493,0,0x110121,2,253336448,11190
13494,0,0x110121,2,253991808,9757
13495,0,0x110121,2,254647168,11190
13496,0,0x110121,2,255302528,11187
13497,0,0x110121,2,255957888,11196
13498,0,0x110121,2,256613248,10070
13499,0,0x110121,2,257268608,11190
13500,0,0x110121,2,257923968,11188
13501,0,0x110121,2,258579328,11192
13502,0,0x110121,2,259234688,11194
13503,0,0x110121,2,259890048,11193
13504,0,0x110121,2,260545408,11191
13505,0,0x110121,2,261200768,11195
13506,0,0x110121,2,261856128,11194
13507,0,0x110121,2,262511488,11183
13508,0,0x110121,2,263166848,11191
13509,0,0x110121,2,263822208,11187
13510,0,0x110121,2,264477568,11188
13511,0,0x110121,2,265132928,11189
13512,0,0x110121,2,265788288,11190
13513,0,0x110121,2,266443648,11193
13514,0,0x110121,2,267099008,11190
13515,0,0x110121,2,267754368,11188
13516,0,0x110121,2,268409728,11193
13517,0,0x110121,2,269065088,11183
13518,0,0x110121,2,269720448,11189
13519,0,0x110121,2,270375808,10022
13520,0,0x110121,2,271031168,11185
13521,0,0x110121,2,271686528,11193
13522,0,0x110121,2,272341888,11190
13523,0,0x110121,2,272997248,10290
13524,0,0x110121,2,273652608,11193
13525,0,0x110121,2,274307968,11190
13526,0,0x110121,2,274963328,11184
13527,0,0x110121,2,275618688,10532
13528,0,0x110121,2,276274048,11185
13529,0,0x110121,2,276929408,11190
13530,0,0x110121,2,277584768,11191
13531,0,0x110121,2,278240128,11191
13532,0,0x110121,2,278895488,11184
13533,0,0x110121,2,279550848,11793
13534,0,0x110121,2,280206208,11189
13535,0,0x110121,2,280861568,11192
13536,0,0x110121,2,281516928,11195
13537,0,0x110121,2,282172288,11910
13538,0,0x110121,2,282827648,11188
13539,0,0x110121,2,283483008,11188
13540,0,0x110121,2,284138368,11187
13541,0,0x110121,2,284793728,11195
13542,0,0x110121,2,285449088,11192
13543,0,0x110121,2,286104448,11201
13544,0,0x110121,2,286759808,9595
13545,0,0x110121,2,287415168,11194
13546,0,0x110121,2,288070528,11186
13547,0,0x110121,2,288725888,11194
13548,0,0x110121,2,289381248,11198
13549,0,0x110121,2,290036608,11184
13550,0,0x110121,2,290691968,11182
13551,0,0x110121,2,291347328,11191
13552,0,0x110121,2,292002688,11192
13553,0,0x110121,2,292658048,11193
13554,0,0x110121,2,293313408,11869
13555,0,0x110121,2,293968768,11338
13556,0,0x110121,2,294624128,9087
13557,0,0x110121,2,295279488,11184
13558,0,0x110121,2,295934848,11184
13559,0,0x110121,2,296590208,11194
13560,0,0x110121,2,297245568,11182
13561,0,0x110121,2,297900928,11193
13562,0,0x110121,2,298556288,11870
13563,0,0x110121,2,299211648,11011
13564,0,0x110121,2,299867008,9021
13565,0,0x110121,2,300522368,11192
13566,0,0x110121,2,301177728,11187
13567,0,0x110121,2,301833088,11192
13568,0,0x110121,2,302488448,11199
13569,0,0x110121,2,303143808,11189
13570,0,0x110121,2,303799168,11180
13571,0,0x110121,2,304454528,11190
13572,0,0x110121,2,305109888,11189
13573,0,0x110121,2,305765248,11186
13574,0,0x110121,2,306420608,11190
13575,0,0x110121,2,307075968,11189
13576,0,0x110121,2,307731328,11192
13577,0,0x110121,2,308386688,11194
13578,0,0x110121,2,309042048,11194
13579,0,0x110121,2,309697408,11188
13580,0,0x110121,2,310352768,11190
13581,0,0x110121,2,311008128,11185
13582,0,0x110121,2,311663488,11195
13583,0,0x110121,2,312318848,11199
13584,0,0x110121,2,312974208,11195
13585,0,0x110121,2,313629568,11189
13586,0,0x110121,2,314284928,11190
13587,0,0x110121,2,314940288,11189
13588,0,0x110121,2,315595648,11199
13589,0,0x110121,2,316251008,11189
13590,0,0x110121,2,316906368,11779
13591,0,0x110121,2,317561728,11197
13592,0,0x110121,2,318217088,11190
13593,0,0x110121,2,318872448,11190
13594,0,0x110121,2,319527808,11182
13595,0,0x110121,2,320183168,11190
13596,0,0x110121,2,320838528,11187
13597,0,0x110121,2,321493888,11186
13598,0,0x110121,2,322149248,11789
13599,0,0x110121,2,322804608,10678
13600,0,0x110121,2,323459968,11192
13601,0,0x110121,2,324115328,11194
13602,0,0x110121,2,324770688,11188
13603,0,0x110121,2,325426048,11194
13604,0,0x110121,2,326081408,11199
13605,0,0x110121,2,326736768,11189
13606,0,0x110121,2,327392128,11186
13607,0,0x110121,2,328047488,11192
13608,0,0x110121,2,328702848,11188
13609,0,0x110121,2,329358208,11182
13610,0,0x110121,2,330013568,11199
13611,0,0x110121,2,330668928,11960
13612,0,0x110121,2,331324288,11192
13613,0,0x110121,2,331979648,11185
13614,0,0x110121,2,332635008,10292
13615,0,0x110121,2,333290368,11199
13616,0,0x110121,2,333945728,11199
13617,0,0x110121,2,334601088,11185
13618,0,0x110121,2,335256448,11190
13619,0,0x110121,2,335911808,11956
13620,0,0x110121,2,336567168,11189
13621,0,0x110121,2,337222528,11186
13622,0,0x110121,2,337877888,11196
13623,0,0x110121,2,338533248,11080
13624,0,0x110121,2,339188608,11193
13625,0,0x110121,2,339843968,11185
13626,0,0x110121,2,340499328,11187
13627,0,0x110121,2,341154688,11189
13628,0,0x110121,2,341810048,11192
13629,0,0x110121,2,342465408,9014
13630,0,0x110121,2,343120768,11188
13631,0,0x110121,2,343776128,11196
13632,0,0x110121,2,344431488,11188
13633,0,0x110121,2,345086848,11199
13634,0,0x110121,2,345742208,11177
13635,0,0x110121,2,346397568,11196
13636,0,0x110121,2,347052928,11193
13637,0,0x110121,2,347708288,11184
13638,0,0x110121,2,348363648,11196
13639,0,0x110121,2,349019008,10505
13640,0,0x110121,2,349674368,11191
13641,0,0x110121,2,350329728,11187
13642,0,0x110121,2,350985088,11191
13643,0,0x110121,2,351640448,11186
13644,0,0x110121,2,352295808,11181
13645,0,0x110121,2,352951168,11180
13646,0,0x110121,2,353606528,11185
13647,0,0x110121,2,354261888,9865
13648,0,0x110121,2,354917248,11190
13649,0,0x110121,2,355572608,11184
13650,0,0x110121,2,356227968,11196
13651,0,0x110121,2,356883328,11197
13652,0,0x110121,2,357538688,11194
13653,0,0x110121,2,358194048,11192
13654,0,0x110121,2,358849408,11189
13655,0,0x110121,2,359504768,11190
13656,0,0x110121,2,360160128,11857
13657,0,0x110121,2,360815488,11184
13658,0,0x110121,2,361470848,11182
13659,0,0x110121,2,362126208,9409
13660,0,0x110121,2,362781568,11183
13661,0,0x110121,2,363436928,11176
13662,0,0x110121,2,364092288,11192
13663,0,0x110121,2,364747648,11185
13664,0,0x110121,2,365403008,11763
13665,0,0x110121,2,366058368,11185
13666,0,0x110121,2,366713728,11202
13667,0,0x110121,2,367369088,11172
13668,0,0x110121,2,368024448,11197
13669,0,0x110121,2,368679808,11189
13670,0,0x110121,2,369335168,11193
13671,0,0x110121,2,369990528,11765
13672,0,0x110121,2,370645888,11192
13673,0,0x110121,2,371301248,11180
13674,0,0x110121,2,371956608,11181
13675,0,0x110121,2,372611968,11192
13676,0,0x110121,2,373267328,11199
13677,0,0x110121,2,373922688,11186
13678,0,0x110121,2,374578048,11188
13679,0,0x110121,2,375233408,11761
13680,0,0x110121,2,375888768,11193
13681,0,0x110121,2,376544128,11181
13682,0,0x110121,2,377199488,11197
13683,0,0x110121,2,377854848,11188
13684,0,0x110121,2,378510208,11180
13685,0,0x110121,2,379165568,11197
13686,0,0x110121,2,379820928,11185
13687,0,0x110121,2,380476288,11191
13688,0,0x110121,2,381131648,11185
13689,0,0x110121,2,381787008,10837
13690,0,0x110121,2,382442368,11184
13691,0,0x110121,2,383097728,11188
13692,0,0x110121,2,383753088,11187
13693,0,0x110121,2,384408448,11182
13694,0,0x110121,2,385063808,11189
13695,0,0x110121,2,385719168,11194
13696,0,0x110121,2,386374528,11188
13697,0,0x110121,2,387029888,11431
13698,0,0x110121,2,387685248,11195
13699,0,0x110121,2,388340608,11191
13700,0,0x110121,2,388995968,11190
13701,0,0x110121,2,389651328,9287
13702,0,0x110121,2,390306688,11201
13703,0,0x110121,2,390962048,11191
13704,0,0x110121,2,391617408,11190
13705,0,0x110121,2,392272768,11180
13706,0,0x110121,2,392928128,11195
13707,0,0x110121,2,393583488,11189
13708,0,0x110121,2,394238848,11180
13709,0,0x110121,2,394894208,9433
13710,0,0x110121,2,395549568,11199
13711,0,0x110121,2,396204928,11191
13712,0,0x110121,2,396860288,11963
13713,0,0x110121,2,397515648,11191
13714,0,0x110121,2,398171008,11190
13715,0,0x110121,2,398826368,11185
13716,0,0x110121,2,399481728,11582
13717,0,0x110121,2,400137088,11189
13718,0,0x110121,2,400792448,11194
13719,0,0x110121,2,401447808,11198
13720,0,0x110121,2,402103168,11194
13721,0,0x110121,2,402758528,8642
13722,0,0x110121,2,403413888,11197
13723,0,0x110121,2,404069248,11189
13724,0,0x110121,2,404724608,11839
13725,0,0x110121,2,405379968,11198
13726,0,0x110121,2,406035328,11184
13727,0,0x110121,2,406690688,11200
13728,0,0x110121,2,407346048,11500
13729,0,0x110121,2,408001408,11192
13730,0,0x110121,2,408656768,11194
13731,0,0x110121,2,409312128,9657
13732,0,0x110121,2,409967488,11180
13733,0,0x110121,2,410622848,11184
13734,0,0x110121,2,411278208,11186
13735,0,0x110121,2,411933568,11178
13736,0,0x110121,2,412588928,11195
13737,0,0x110121,2,413244288,11187
13738,0,0x110121,2,413899648,11203
13739,0,0x110121,2,414555008,10248
13740,0,0x110121,2,415210368,11196
13741,0,0x110121,2,415865728,11182
13742,0,0x110121,2,416521088,11193
13743,0,0x110121,2,417176448,11811
13744,0,0x110121,2,417831808,11185
13745,0,0x110121,2,418487168,11199
13746,0,0x110121,2,419142528,11186
13747,0,0x110121,2,419797888,11187
13748,0,0x110121,2,420453248,11186
13749,0,0x110121,2,421108608,11192
13750,0,0x110121,2,421763968,11200
13751,0,0x110121,2,422419328,10903
13752,0,0x110121,2,423074688,11183
13753,0,0x110121,2,423730048,11185
13754,0,0x110121,2,424385408,11189
13755,0,0x110121,2,425040768,11194
13756,0,0x110121,2,425696128,11203
13757,0,0x110121,2,426351488,11185
13758,0,0x110121,2,427006848,11194
13759,0,0x110121,2,427662208,11179
13760,0,0x110121,2,428317568,11192
13761,0,0x110121,2,428972928,11182
13762,0,0x110121,2,429628288,11188
13763,0,0x110121,2,430283648,11183
13764,0,0x110121,2,430939008,11194
13765,0,0x110121,2,431594368,11197
13766,0,0x110121,2,432249728,11293
13767,0,0x110121,2,432905088,11191
13768,0,0x110121,2,433560448,11191
13769,0,0x110121,2,434215808,11188
13770,0,0x110121,2,434871168,11191
13771,0,0x110121,2,435526528,11196
13772,0,0x110121,2,436181888,11188
13773,0,0x110121,2,436837248,11196
13774,0,0x110121,2,437492608,11194
13775,0,0x110121,2,438147968,11204
13776,0,0x110121,2,438803328,11180
13777,0,0x110121,2,439458688,11191
13778,0,0x110121,2,440114048,11182
13779,0,0x110121,2,440769408,11709
13780,0,0x110121,2,441424768,11191
13781,0,0x110121,2,442080128,11183
13782,0,0x110121,2,442735488,11179
13783,0,0x110121,2,443390848,11187
13784,0,0x110121,2,444046208,11182
13785,0,0x110121,2,444701568,11188
13786,0,0x110121,2,445356928,11194
13787,0,0x110121,2,446012288,11820
13788,0,0x110121,2,446667648,11191
13789,0,0x110121,2,447323008,11194
13790,0,0x110121,2,447978368,11188
13791,0,0x110121,2,448633728,11752
13792,0,0x110121,2,449289088,11191
13793,0,0x110121,2,449944448,11193
13794,0,0x110121,2,450599808,8567
13795,0,0x110121,2,451255168,11194
13796,0,0x110121,2,451910528,11191
13797,0,0x110121,2,452565888,11192
13798,0,0x110121,2,453221248,11184
13799,0,0x110121,2,453876608,11940
13800,0,0x110121,2,454531968,11194
13801,0,0x110121,2,455187328,11191
13802,0,0x110121,2,455842688,10117
13803,0,0x110121,2,456498048,11191
13804,0,0x110121,2,457153408,11195
13805,0,0x110121,2,457808768,11186
13806,0,0x110121,2,458464128,11882
13807,0,0x110121,2,459119488,11194
13808,0,0x110121,2,459774848,11195
13809,0,0x110121,2,460430208,9659
13810,0,0x110121,2,461085568,11191
13811,0,0x110121,2,461740928,11191
13812,0,0x110121,2,462396288,11185
13813,0,0x110121,2,463051648,11182
13814,0,0x110121,2,463707008,11876
13815,0,0x110121,2,464362368,11188
13816,0,0x110121,2,465017728,11192
13817,0,0x110121,2,465673088,9595
13818,0,0x110121,2,466328448,11183
13819,0,0x110121,2,466983808,11189
13820,0,0x110121,2,467639168,11197
13821,0,0x110121,2,468294528,11185
13822,0,0x110121,2,468949888,11193
13823,0,0x110121,2,469605248,11194
13824,0,0x110121,2,470260608,11189
13825,0,0x110121,2,470915968,11199
13826,0,0x110121,2,471571328,11178
13827,0,0x110121,2,472226688,11191
13828,0,0x110121,2,472882048,11185
13829,0,0x110121,2,473537408,11187
13830,0,0x110121,2,474192768,11606
13831,0,0x110121,2,474848128,10575
13832,0,0x110121,2,475503488,11185
13833,0,0x110121,2,476158848,11189
13834,0,0x110121,2,476814208,11192
13835,0,0x110121,2,477469568,11754
13836,0,0x110121,2,478124928,11192
13837,0,0x110121,2,478780288,11194
13838,0,0x110121,2,479435648,10712
13839,0,0x110121,2,480091008,11187
13840,0,0x110121,2,480746368,11183
13841,0,0x110121,2,481401728,9415
13842,0,0x110121,2,482057088,11194
13843,0,0x110121,2,482712448,11195
13844,0,0x110121,2,483367808,11184
13845,0,0x110121,2,484023168,11196
13846,0,0x110121,2,484678528,11201
13847,0,0x110121,2,485333888,11183
13848,0,0x110121,2,485989248,11181
13849,0,0x110121,2,486644608,10068
13850,0,0x110121,2,487299968,11787
13851,0,0x110121,2,487955328,11632
13852,0,0x110121,2,488610688,10657
13853,0,0x110121,2,489266048,11184
13854,0,0x110121,2,489921408,11192
13855,0,0x110121,2,490576768,11184
13856,0,0x110121,2,491232128,11184
13857,0,0x110121,2,491887488,11184
13858,0,0x110121,2,492542848,11195
13859,0,0x110121,2,493198208,11192
13860,0,0x110121,2,493853568,11195
13861,0,0x110121,2,494508928,11196
13862,0,0x110121,2,495164288,11196
13863,0,0x110121,2,495819648,11189
13864,0,0x110121,2,496475008,11195
13865,0,0x110121,2,497130368,11188
13866,0,0x110121,2,497785728,11193
13867,0,0x110121,2,498441088,11185
13868,0,0x110121,2,499096448,11177
13869,0,0x110121,2,499751808,11185
13870,0,0x110121,2,500407168,11183
13871,0,0x110121,2,501062528,10374
13872,0,0x110121,2,501717888,11190
13873,0,0x110121,2,502373248,11189
13874,0,0x110121,2,503028608,11192
13875,0,0x110121,2,503683968,11196
13876,0,0x110121,2,504339328,11194
13877,0,0x110121,2,504994688,11188
13878,0,0x110121,2,505650048,11184
13879,0,0x110121,2,506305408,10808
13880,0,0x110121,2,506960768,11188
13881,0,0x110121,2,507616128,11183
13882,0,0x110121,2,508271488,11190
13883,0,0x110121,2,508926848,11185
13884,0,0x110121,2,509582208,11190
13885,0,0x110121,2,510237568,11192
13886,0,0x110121,2,510892928,10499
13887,0,0x110121,2,511548288,11196
13888,0,0x110121,2,512203648,11190
13889,0,0x110121,2,512859008,11184
13890,0,0x110121,2,513514368,11186
13891,0,0x110121,2,514169728,11193
13892,0,0x110121,2,514825088,11192
13893,0,0x110121,2,515480448,11187
13894,0,0x110121,2,516135808,10904
13895,0,0x110121,2,516791168,11204
13896,0,0x110121,2,517446528,9290
13897,0,0x110121,2,518101888,11192
13898,0,0x110121,2,518757248,11193
13899,0,0x110121,2,519412608,11196
13900,0,0x110121,2,520067968,11192
13901,0,0x110121,2,520723328,11539
13902,0,0x110121,2,521378688,11193
13903,0,0x110121,2,522034048,11187
13904,0,0x110121,2,522689408,11196
13905,0,0x110121,2,523344768,11189
13906,0,0x110121,2,524000128,8483
13907,0,0x110121,2,524655488,11195
13908,0,0x110121,2,525310848,11184
13909,0,0x110121,2,525966208,11914
13910,0,0x110121,2,526621568,11191
13911,0,0x110121,2,527276928,11181
13912,0,0x110121,2,527932288,11182
13913,0,0x110121,2,528587648,11189
13914,0,0x110121,2,529243008,11189
13915,0,0x110121,2,529898368,11882
13916,0,0x110121,2,530553728,11197
13917,0,0x110121,2,531209088,11188
13918,0,0x110121,2,531864448,11205
13919,0,0x110121,2,532519808,11185
13920,0,0x110121,2,533175168,9086
13921,0,0x110121,2,533830528,11193
13922,0,0x110121,2,534485888,11187
13923,0,0x110121,2,535141248,11953
13924,0,0x110121,2,535796608,11196
13925,0,0x110121,2,536451968,11186
13926,0,0x110121,2,537107328,11189
13927,0,0x110121,2,537762688,11186
13928,0,0x110121,2,538418048,11193
13929,0,0x110121,2,539073408,11194
13930,0,0x110121,2,539728768,11684
13931,0,0x110121,2,540384128,11192
13932,0,0x110121,2,541039488,11191
13933,0,0x110121,2,541694848,11187
13934,0,0x110121,2,542350208,11182
13935,0,0x110121,2,543005568,11193
13936,0,0x110121,2,543660928,11190
13937,0,0x110121,2,544316288,11198
13938,0,0x110121,2,544971648,11901
13939,0,0x110121,2,545627008,11192
13940,0,0x110121,2,546282368,11181
13941,0,0x110121,2,546937728,9814
13942,0,0x110121,2,547593088,10821
13943,0,0x110121,2,548248448,11187
13944,0,0x110121,2,548903808,11184
13945,0,0x110121,2,549559168,8484
13946,0,0x110121,2,550214528,11188
13947,0,0x110121,2,550869888,11184
13948,0,0x110121,2,551525248,11192
13949,0,0x110121,2,552180608,11188
13950,0,0x110121,2,552835968,11724
13951,0,0x110121,2,553491328,11194
13952,0,0x110121,2,554146688,11185
13953,0,0x110121,2,554802048,8402
13954,0,0x110121,2,555457408,11183
13955,0,0x110121,2,556112768,11198
13956,0,0x110121,2,556768128,11187
13957,0,0x110121,2,557423488,11186
13958,0,0x110121,2,558078848,11189
13959,0,0x110121,2,558734208,11189
13960,0,0x110121,2,559389568,10746
13961,0,0x110121,2,560044928,11197
13962,0,0x110121,2,560700288,11192
13963,0,0x110121,2,561355648,11182
13964,0,0x110121,2,562011008,11188
13965,0,0x110121,2,562666368,11191
13966,0,0x110121,2,563321728,11198
13967,0,0x110121,2,563977088,11190
13968,0,0x110121,2,564632448,11587
13969,0,0x110121,2,565287808,11193
13970,0,0x110121,2,565943168,11193
13971,0,0x110121,2,566598528,11193
13972,0,0x110121,2,567253888,11191
13973,0,0x110121,2,567909248,11189
13974,0,0x110121,2,568564608,11188
13975,0,0x110121,2,569219968,11184
13976,0,0x110121,2,569875328,11193
13977,0,0x110121,2,570530688,11189
13978,0,0x110121,2,571186048,11181
13979,0,0x110121,2,571841408,11183
13980,0,0x110121,2,572496768,11194
13981,0,0x110121,2,573152128,11377
13982,0,0x110121,2,573807488,11189
13983,0,0x110121,2,574462848,11194
13984,0,0x110121,2,575118208,9417
13985,0,0x110121,2,575773568,11182
13986,0,0x110121,2,576428928,11202
13987,0,0x110121,2,577084288,11187
13988,0,0x110121,2,577739648,10844
13989,0,0x110121,2,578395008,11186
13990,0,0x110121,2,579050368,11188
13991,0,0x110121,2,579705728,11194
13992,0,0x110121,2,580361088,11194
13993,0,0x110121,2,581016448,10552
13994,0,0x110121,2,581671808,11180
13995,0,0x110121,2,582327168,11192
13996,0,0x110121,2,582982528,11200
13997,0,0x110121,2,583637888,11182
13998,0,0x110121,2,584293248,11186
13999,0,0x110121,2,584948608,11186
14000,0,0x110121,2,585603968,11186
14001,0,0x110121,2,586259328,10840
14002,0,0x110121,2,586914688,11194
14003,0,0x110121,2,587570048,11189
14004,0,0x110121,2,588225408,11200
14005,0,0x110121,2,588880768,10610
14006,0,0x110121,2,589536128,11183
14007,0,0x110121,2,590191488,11185
14008,0,0x110121,2,590846848,11190
14009,0,0x110121,2,591502208,11192
14010,0,0x110121,2,592157568,11184
14011,0,0x110121,2,592812928,11191
14012,0,0x110121,2,593468288,11183
14013,0,0x110121,2,594123648,10987
14014,0,0x110121,2,594779008,11193
14015,0,0x110121,2,595434368,11190
14016,0,0x110121,2,596089728,11190
14017,0,0x110121,2,596745088,11194
14018,0,0x110121,2,597400448,11203
14019,0,0x110121,2,598055808,11198
14020,0,0x110121,2,598711168,11742
14021,0,0x110121,2,599366528,11200
14022,0,0x110121,2,600021888,11191
14023,0,0x110121,2,600677248,11182
14024,0,0x110121,2,601332608,11178
14025,0,0x110121,2,601987968,8715
14026,0,0x110121,2,602643328,11190
14027,0,0x110121,2,603298688,11191
14028,0,0x110121,2,603954048,11736
14029,0,0x110121,2,604609408,11192
14030,0,0x110121,2,605264768,11186
14031,0,0x110121,2,605920128,11195
14032,0,0x110121,2,606575488,11191
14033,0,0x110121,2,607230848,11184
14034,0,0x110121,2,607886208,11198
14035,0,0x110121,2,608541568,11184
14036,0,0x110121,2,609196928,11183
14037,0,0x110121,2,609852288,11188
14038,0,0x110121,2,610507648,11189
14039,0,0x110121,2,611163008,11187
14040,0,0x110121,2,611818368,10844
14041,0,0x110121,2,612473728,11184
14042,0,0x110121,2,613129088,11187
14043,0,0x110121,2,613784448,11188
14044,0,0x110121,2,614439808,11184
14045,0,0x110121,2,615095168,11194
14046,0,0x110121,2,615750528,11189
14047,0,0x110121,2,616405888,11197
14048,0,0x110121,2,617061248,10809
14049,0,0x110121,2,617716608,10651
14050,0,0x110121,2,618371968,11194
14051,0,0x110121,2,619027328,11190
14052,0,0x110121,2,619682688,11191
14053,0,0x110121,2,620338048,11191
14054,0,0x110121,2,620993408,11198
14055,0,0x110121,2,621648768,11191
14056,0,0x110121,2,622304128,11193
14057,0,0x110121,2,622959488,11544
14058,0,0x110121,2,623614848,11194
14059,0,0x110121,2,624270208,11184
14060,0,0x110121,2,624925568,11191
14061,0,0x110121,2,625580928,11190
14062,0,0x110121,2,626236288,11191
14063,0,0x110121,2,626891648,11195
14064,0,0x110121,2,627547008,11185
14065,0,0x110121,2,628202368,11191
14066,0,0x110121,2,628857728,11183
14067,0,0x110121,2,629513088,11194
14068,0,0x110121,2,630168448,11184
14069,0,0x110121,2,630823808,11872
14070,0,0x110121,2,631479168,11194
14071,0,0x110121,2,632134528,11200
14072,0,0x110121,2,632789888,10362
14073,0,0x110121,2,633445248,11189
14074,0,0x110121,2,634100608,11181
14075,0,0x110121,2,634755968,11191
14076,0,0x110121,2,635411328,11179
14077,0,0x110121,2,636066688,11595
14078,0,0x110121,2,636722048,11186
14079,0,0x110121,2,637377408,11189
14080,0,0x110121,2,638032768,11186
14081,0,0x110121,2,638688128,11196
14082,0,0x110121,2,639343488,11192
14083,0,0x110121,2,639998848,11189
14084,0,0x110121,2,640654208,11900
14085,0,0x110121,2,641309568,11186
14086,0,0x110121,2,641964928,11169
14087,0,0x110121,2,642620288,11187
14088,0,0x110121,2,643275648,11187
14089,0,0x110121,2,643931008,11189
14090,0,0x110121,2,644586368,11172
14091,0,0x110121,2,645241728,11176
14092,0,0x110121,2,645897088,11180
14093,0,0x110121,2,646552448,11182
14094,0,0x110121,2,647207808,11178
14095,0,0x110121,2,647863168,11183
14096,0,0x110121,2,648518528,11179
14097,0,0x110121,2,649173888,11177
14098,0,0x110121,2,649829248,11185
14099,0,0x110121,2,650484608,11181
14100,0,0x110121,2,651139968,11180
14101,0,0x110121,2,651795328,11182
14102,0,0x110121,2,652450688,11176
14103,0,0x110121,2,653106048,11181
14104,0,0x110121,2,653761408,11177
14105,0,0x110121,2,654416768,11182
14106,0,0x110121,2,655072128,11062
14107,0,0x110121,2,655727488,11198
14108,0,0x110121,2,656382848,11610
14109,0,0x110121,2,657038208,11190
14110,0,0x110121,2,657693568,11197
14111,0,0x110121,2,658348928,11189
14112,0,0x110121,2,659004288,11193
14113,0,0x110121,2,659659648,8869
14114,0,0x110121,2,660315008,11187
14115,0,0x110121,2,660970368,11185
14116,0,0x110121,2,661625728,11185
14117,0,0x110121,2,662281088,11187
14118,0,0x110121,2,662936448,11189
14119,0,0x110121,2,663591808,11187
14120,0,0x110121,2,664247168,11190
14121,0,0x110121,2,664902528,11209
14122,0,0x110121,2,665557888,11191
