sample,adc0,adc1,adc2,adc3
 2678,54836,1310,1283,1201
 2679,54830,1310,1281,1202
 2680,54831,1311,1285,1201
 2681,54833,1313,1282,1202
 2682,54831,1310,1283,1203
 2683,54831,1311,1281,1204
 2684,54830,1311,1284,1201
 2685,54836,1312,1281,1202
 2686,54834,1312,1284,1201
 2687,54819,1310,1283,1202
 2688,54827,1314,1283,1205
 2689,54825,1311,1282,1203
 2690,54822,1311,1283,1204
 2691,54828,1310,1286,1203
 2692,54826,1313,1284,1203
 2693,54833,1312,1284,1202
 2694,54831,1311,1283,1202
 2695,54825,1310,1281,1201
 2696,54830,1314,1281,1203
 2697,54825,1309,1284,1201
 2698,54823,1312,1282,1200
 2699,54823,1310,1285,1200
 2700,54822,1312,1281,1202
 2701,54815,1311,1285,1202
 2702,54818,1312,1282,1202
 2703,54825,1310,1282,1202
 2704,54825,1311,1282,1203
 2705,54822,1311,1284,1200
 2706,54817,1313,1283,1203
 2707,54807,1310,1282,1199
 2708,54812,1311,1282,1203
 2709,54819,1310,1283,1202
 2710,54817,1311,1284,1201
 2711,54810,1312,1282,1201
 2712,54823,1310,1282,1203
 2713,54811,1312,1281,1204
 2714,54821,1311,1284,1203
 2715,54820,1314,1281,1203
 2716,54828,1311,1284,1203
 2717,54828,1313,1282,1204
 2718,54823,1312,1283,1202
 2719,54817,1312,1282,1203
 2720,54815,1312,1285,1203
 2721,54820,1312,1284,1202
 2722,54828,1311,1284,1203
 2723,54817,1312,1283,1203
 2724,54824,1309,1283,1203
 2725,54815,1311,1282,1201
 2726,54810,1310,1283,1201
 2727,54813,1312,1284,1202
 2728,54814,1311,1282,1202
 2729,54820,1312,1284,1201
 2730,54806,1312,1281,1200
 2731,54810,1312,1285,1202
 2732,54813,1309,1282,1201
 2733,54817,1310,1283,1203
 2734,54809,1314,1284,1203
 2735,54813,1310,1283,1203
 2736,54815,1314,1283,1203
 2737,54807,1311,1283,1204
 2738,54815,1313,1282,1203
 2739,54807,1311,1283,1203
 2740,54817,1311,1283,1204
 2741,54803,1309,1285,1204
 2742,54805,1312,1283,1202
 2743,54814,1311,1284,1200
 2744,54815,1312,1284,1205
 2745,54811,1310,1284,1202
 2746,54811,1313,1285,1202
 2747,54816,1311,1285,1201
 2748,54812,1314,1283,1202
 2749,54815,1310,1284,1201
 2750,54818,1310,1283,1201
 2751,54810,1313,1282,1203
 2752,54810,1310,1284,1203
 2753,54809,1311,1281,1204
 2754,54811,1310,1283,1203
 2755,54807,1313,1283,1203
 2756,54806,1310,1285,1200
 2757,54804,1313,1282,1203
 2758,54805,1311,1283,1203
 2759,54808,1312,1283,1202
 2760,54805,1311,1284,1201
 2761,54804,1313,1283,1201
 2762,54801,1312,1284,1203
 2763,54810,1313,1285,1202
 2764,54800,1310,1283,1202
 2765,54803,1312,1283,1202
 2766,54802,1313,1282,1200
 2767,54809,1311,1284,1203
 2768,54805,1314,1281,1202
 2769,54796,1311,1283,1202
 2770,54806,1311,1283,1201
 2771,54805,1309,1283,1204
 2772,54802,1312,1282,1201
 2773,54798,1309,1284,1200
 2774,54809,1311,1282,1202
 2775,54809,1313,1284,1201
 2776,54814,1310,1284,1202
 2777,54803,1311,1283,1203
 2778,54797,1313,1280,1202
 2779,54807,1312,1284,1199
 2780,54807,1311,1283,1203
 2781,54804,1311,1283,1200
 2782,54808,1310,1283,1200
 2783,54806,1311,1283,1202
 2784,54801,1310,1285,1202
 2785,54808,1311,1282,1205
 2786,54806,1310,1283,1202
 2787,54807,1311,1282,1202
 2788,54802,1310,1283,1201
 2789,54806,1311,1282,1202
 2790,54800,1311,1284,1202
 2791,54801,1313,1282,1202
 2792,54804,1312,1283,1203
 2793,54799,1311,1282,1202
 2794,54803,1310,1284,1203
 2795,54801,1312,1283,1202
 2796,54794,1311,1283,1203
 2797,54795,1310,1282,1202
 2798,54801,1312,1284,1203
 2799,54803,1313,1283,1201
 2800,54792,1313,1281,1202
 2801,54797,1311,1283,1201
 2802,54799,1312,1284,1202
 2803,54803,1311,1282,1200
 2804,54801,1312,1284,1203
 2805,54795,1311,1284,1200
 2806,54802,1312,1284,1203
 2807,54801,1310,1282,1201
 2808,54806,1313,1283,1202
 2809,54804,1311,1285,1200
 2810,54806,1311,1284,1203
 2811,54796,1311,1283,1200
 2812,54795,1311,1283,1202
 2813,54798,1312,1283,1200
 2814,54802,1310,1283,1202
 2815,54808,1312,1284,1200
 2816,54796,1309,1282,1203
 2817,54795,1313,1282,1203
 2818,54791,1311,1282,1203
 2819,54797,1311,1284,1203
 2820,54802,1310,1284,1202
 2821,54805,1313,1284,1203
 2822,54804,1310,1282,1201
 2823,54808,1311,1283,1203
 2824,54817,1310,1283,1200
 2825,54807,1311,1284,1202
 2826,54806,1309,1283,1201
 2827,54809,1313,1283,1204
 2828,54807,1310,1283,1203
 2829,54802,1311,1283,1202
 2830,54809,1311,1284,1202
 2831,54808,1312,1283,1204
 2832,54812,1310,1281,1202
 2833,54809,1312,1286,1203
 2834,54811,1310,1285,1201
 2835,54806,1310,1284,1203
 2836,54804,1310,1283,1201
 2837,54800,1310,1283,1201
 2838,54796,1312,1284,1201
 2839,54802,1311,1283,1201
 2840,54802,1312,1282,1204
 2841,54805,1311,1285,1202
 2842,54798,1313,1284,1202
 2843,54808,1310,1284,1201
 2844,54807,1312,1284,1203
 2845,54807,1312,1284,1201
 2846,54812,1312,1283,1202
 2847,54803,1310,1282,1203
 2848,54813,1313,1283,1200
 2849,54808,1310,1283,1203
 2850,54811,1311,1284,1200
 2851,54811,1310,1283,1202
 2852,54809,1311,1283,1200
 2853,54814,1311,1283,1203
 2854,54804,1312,1282,1201
 2855,54812,1312,1282,1202
 2856,54815,1311,1283,1204
 2857,54812,1310,1283,1202
 2858,54820,1311,1284,1202
 2859,54813,1311,1283,1204
 2860,54817,1312,1284,1203
 2861,54808,1310,1284,1202
 2862,54812,1310,1281,1203
 2863,54810,1312,1283,1200
 2864,54815,1311,1283,1202
 2865,54812,1313,1284,1199
 2866,54819,1311,1282,1202
 2867,54815,1312,1285,1202
 2868,54813,1309,1281,1202
 2869,54819,1312,1286,1200
 2870,54822,1312,1283,1203
 2871,54826,1310,1284,1200
 2872,54811,1310,1283,1202
 2873,54818,1312,1286,1199
 2874,54815,1310,1283,1204
 2875,54818,1310,1285,1200
 2876,54811,1309,1284,1202
 2877,54823,1312,1284,1199
 2878,54812,1311,1284,1204
 2879,54813,1313,1283,1201
 2880,54812,1310,1284,1204
 2881,54810,1311,1282,1201
 2882,54818,1310,1284,1203
 2883,54813,1310,1284,1201
 2884,54805,1312,1284,1202
 2885,54813,1310,1281,1200
 2886,54817,1313,1283,1202
 2887,54814,1312,1282,1201
 2888,54814,1313,1284,1203
 2889,54823,1310,1283,1202
 2890,54820,1312,1285,1202
 2891,54818,1311,1283,1201
 2892,54815,1312,1283,1202
 2893,54817,1310,1284,1203
 2894,54814,1312,1280,1203
 2895,54812,1310,1284,1201
 2896,54819,1313,1283,1204
 2897,54816,1311,1285,1203
 2898,54817,1312,1283,1201
 2899,54814,1311,1284,1203
 2900,54818,1312,1283,1203
 2901,54824,1312,1284,1202
 2902,54820,1310,1283,1200
 2903,54816,1312,1283,1204
 2904,54819,1310,1284,1202
 2905,54812,1313,1285,1203
 2906,54815,1310,1284,1199
 2907,54814,1312,1284,1203
 2908,54820,1310,1283,1202
 2909,54815,1312,1285,1202
 2910,54826,1310,1284,1202
 2911,54822,1313,1283,1200
 2912,54826,1310,1284,1203
 2913,54830,1314,1283,1202
 2914,54819,1309,1284,1202
 2915,54825,1313,1282,1200
 2916,54829,1312,1284,1202
 2917,54825,1313,1283,1201
 2918,54821,1311,1284,1201
 2919,54817,1310,1283,1203
 2920,54812,1310,1282,1201
 2921,54811,1312,1283,1204
 2922,54822,1310,1285,1202
 2923,54814,1312,1283,1203
 2924,54815,1310,1282,1201
 2925,54825,1313,1284,1203
 2926,54822,1312,1283,1202
 2927,54822,1312,1282,1201
 2928,54825,1309,1281,1202
 2929,54828,1311,1284,1200
 2930,54826,1310,1282,1202
 2931,54818,1309,1283,1201
 2932,54825,1311,1282,1203
 2933,54824,1312,1283,1200
 2934,54821,1312,1284,1202
 2935,54810,1310,1282,1200
 2936,54819,1312,1283,1202
 2937,54823,1310,1284,1205
 2938,54822,1313,1282,1202
 2939,54818,1310,1283,1202
 2940,54826,1312,1283,1203
 2941,54823,1311,1284,1204
 2942,54828,1313,1283,1199
 2943,54818,1311,1283,1203
 2944,54831,1310,1283,1201
 2945,54825,1310,1281,1202
 2946,54823,1311,1283,1199
 2947,54808,1309,1282,1201
 2948,54824,1310,1283,1201
 2949,54821,1310,1283,1202
 2950,54826,1310,1283,1202
 2951,54814,1313,1282,1202
 2952,54819,1310,1284,1203
 2953,54810,1311,1283,1204
 2954,54808,1311,1284,1203
 2955,54815,1310,1282,1201
 2956,54818,1311,1284,1202
 2957,54817,1311,1283,1203
 2958,54813,1311,1281,1202
 2959,54817,1311,1283,1200
 2960,54819,1312,1282,1203
 2961,54818,1314,1283,1202
 2962,54815,1311,1281,1202
 2963,54820,1313,1285,1201
 2964,54815,1312,1282,1202
 2965,54812,1314,1283,1202
 2966,54814,1311,1284,1203
 2967,54810,1311,1281,1204
 2968,54809,1312,1282,1202
 2969,54817,1312,1284,1202
 2970,54813,1311,1284,1203
 2971,54818,1314,1283,1203
 2972,54813,1312,1282,1202
 2973,54818,1313,1284,1203
 2974,54814,1310,1282,1201
 2975,54810,1312,1283,1202
 2976,54805,1311,1282,1200
 2977,54812,1312,1283,1203
 2978,54810,1311,1283,1203
 2979,54806,1313,1282,1201
 2980,54813,1310,1283,1201
 2981,54806,1312,1284,1203
 2982,54811,1310,1283,1202
 2983,54805,1312,1280,1203
 2984,54807,1311,1284,1201
 2985,54810,1312,1281,1201
 2986,54809,1311,1283,1200
 2987,54804,1312,1282,1203
 2988,54818,1311,1284,1202
 2989,54805,1311,1282,1202
 2990,54808,1314,1283,1202
 2991,54815,1309,1283,1202
 2992,54816,1314,1282,1203
 2993,54815,1310,1284,1203
 2994,54815,1312,1283,1202
 2995,54819,1311,1284,1202
 2996,54819,1313,1283,1203
 2997,54820,1310,1282,1203
 2998,54810,1312,1283,1200
 2999,54817,1311,1283,1201
 3000,54809,1312,1281,1200
 3001,54813,1310,1285,1202
 3002,54810,1312,1283,1200
 3003,54821,1309,1283,1202
 3004,54819,1312,1282,1200
 3005,54816,1311,1284,1202
 3006,54824,1311,1284,1200
 3007,54813,1310,1284,1202
 3008,54820,1314,1283,1201
 3009,54822,1311,1282,1203
 3010,54815,1312,1283,1202
 3011,54822,1310,1284,1201
 3012,54829,1311,1282,1203
 3013,54819,1312,1283,1205
 3014,54825,1312,1284,1201
 3015,54819,1312,1282,1198
 3016,54822,1312,1284,1202
 3017,54826,1313,1280,1200
 3018,54813,1311,1284,1200
 3019,54814,1310,1283,1200
 3020,54823,1312,1284,1202
 3021,54815,1310,1282,1201
 3022,54817,1310,1283,1203
 3023,54822,1313,1282,1202
 3024,54814,1310,1283,1202
 3025,54818,1313,1282,1201
 3026,54807,1310,1284,1203
 3027,54808,1311,1281,1204
 3028,54812,1310,1284,1202
 3029,54818,1312,1281,1203
 3030,54820,1311,1283,1199
 3031,54809,1312,1284,1201
 3032,54815,1311,1284,1199
 3033,54818,1313,1285,1202
 3034,54818,1310,1283,1201
 3035,54812,1312,1284,1200
 3036,54814,1311,1283,1202
 3037,54811,1312,1283,1202
 3038,54807,1311,1282,1201
 3039,54804,1311,1283,1203
 3040,62248,1311,1282,1203
 3041,109830,1311,1282,1200
 3042,98335,1310,1282,1202
 3043,93479,1312,1283,1202
 3044,89261,1310,1281,1204
 3045,85480,1310,1283,1201
 3046,82086,1311,1284,1202
 3047,79045,1311,1282,1201
 3048,76299,1312,1282,1200
 3049,73829,1310,1284,1200
 3050,71601,1312,1284,1203
 3051,69600,1311,1282,1202
 3052,67797,1314,1283,1201
 3053,66179,1310,1284,1201
 3054,64704,1313,1283,1202
 3055,63386,1311,1282,1201
 3056,62194,1312,1285,1201
 3057,61130,1310,1283,1200
 3058,60164,1313,1283,1202
 3059,59302,1311,1281,1201
 3060,58519,1312,1284,1201
 3061,57818,1310,1282,1202
 3062,57203,1310,1284,1204
 3063,56627,1313,1284,1203
 3064,56124,1309,1282,1203
 3065,55661,1311,1285,1203
 3066,55240,1312,1283,1203
 3067,54888,1312,1281,1202
 3068,54551,1311,1283,1204
 3069,54261,1312,1284,1203
 3070,54004,1311,1283,1203
 3071,53762,1314,1284,1200
 3072,53546,1311,1285,1202
 3073,53361,1312,1282,1202
 3074,53192,1310,1284,1202
 3075,53042,1313,1284,1202
 3076,52908,1310,1285,1202
 3077,52787,1311,1283,1203
 3078,52687,1314,1284,1203
 3079,52600,1311,1282,1202
 3080,52515,1312,1284,1201
 3081,52457,1308,1283,1203
 3082,52398,1313,1283,1201
 3083,52342,1311,1283,1202
 3084,52300,1312,1283,1201
 3085,52261,1311,1283,1203
 3086,52228,1313,1283,1202
 3087,52202,1311,1282,1202
 3088,52181,1313,1283,1203
 3089,52175,1309,1285,1203
 3090,52166,1312,1283,1203
 3091,52154,1310,1285,1203
 3092,52144,1312,1285,1203
 3093,52139,1310,1285,1202
 3094,52142,1311,1284,1202
 3095,52139,1312,1284,1203
 3096,52152,1312,1283,1199
 3097,52154,1311,1282,1203
 3098,52160,1311,1284,1201
 3099,52167,1310,1283,1201
 3100,52181,1312,1283,1199
 3101,52190,1310,1284,1202
 3102,52197,1310,1282,1202
 3103,52206,1312,1284,1203
 3104,52224,1311,1282,1203
 3105,52233,1312,1284,1202
 3106,52243,1309,1280,1201
 3107,52269,1312,1284,1202
 3108,52273,1312,1283,1202
 3109,52299,1312,1285,1203
 3110,52307,1311,1285,1203
 3111,52325,1311,1284,1201
 3112,52339,1311,1282,1200
 3113,52370,1314,1284,1201
 3114,52380,1311,1283,1203
 3115,52392,1310,1285,1203
 3116,52412,1311,1283,1202
 3117,52434,1313,1283,1201
 3118,52459,1315,1284,1202
 3119,52476,1310,1282,1202
 3120,52490,1312,1284,1201
 3121,52505,1311,1284,1199
 3122,52528,1311,1283,1202
 3123,52543,1309,1282,1201
 3124,52568,1313,1284,1201
 3125,52578,1312,1283,1201
 3126,52599,1313,1283,1203
 3127,52619,1311,1284,1201
 3128,52633,1311,1283,1202
 3129,52656,1310,1283,1202
 3130,52670,1313,1285,1201
 3131,52684,1310,1285,1201
 3132,52709,1312,1283,1203
 3133,52723,1312,1283,1202
 3134,52744,1313,1283,1201
 3135,52758,1312,1283,1202
 3136,52780,1311,1282,1200
 3137,52802,1310,1284,1200
 3138,52813,1312,1282,1200
 3139,52830,1311,1284,1201
 3140,52858,1311,1281,1202
 3141,52871,1310,1284,1200
 3142,52891,1310,1283,1202
 3143,52907,1312,1285,1201
 3144,52928,1309,1285,1202
 3145,52944,1313,1284,1203
 3146,52954,1310,1282,1203
 3147,52971,1312,1284,1203
 3148,52991,1310,1283,1202
 3149,53004,1312,1282,1203
 3150,53015,1311,1284,1202
 3151,53033,1312,1282,1200
 3152,53053,1311,1283,1201
 3153,53071,1311,1282,1201
 3154,53080,1311,1282,1201
 3155,53098,1313,1284,1202
 3156,53109,1311,1284,1203
 3157,53121,1312,1281,1200
 3158,53132,1313,1283,1202
 3159,53154,1312,1284,1202
 3160,53165,1313,1283,1200
 3161,53186,1310,1285,1201
 3162,53203,1313,1282,1201
 3163,53223,1310,1285,1203
 3164,53240,1313,1283,1202
 3165,53238,1310,1284,1202
 3166,53249,1311,1280,1202
 3167,53269,1310,1283,1203
 3168,53285,1312,1283,1200
 3169,53300,1310,1284,1203
 3170,53310,1311,1282,1202
 3171,53323,1310,1284,1200
 3172,53344,1311,1283,1201
 3173,53353,1311,1285,1201
 3174,53370,1310,1284,1203
 3175,53384,1312,1283,1200
 3176,53397,1311,1284,1201
 3177,53401,1312,1283,1201
 3178,53418,1310,1285,1201
 3179,53424,1312,1284,1202
 3180,53440,1311,1284,1203
 3181,53454,1312,1284,1200
 3182,53458,1311,1282,1202
 3183,53477,1310,1282,1202
 3184,53490,1312,1286,1203
 3185,53500,1312,1284,1201
 3186,53518,1311,1283,1201
 3187,53525,1311,1282,1202
 3188,53537,1311,1283,1203
 3189,53546,1312,1283,1201
 3190,53562,1311,1284,1202
 3191,53575,1311,1284,1203
 3192,53581,1309,1283,1203
 3193,53602,1312,1283,1204
 3194,53616,1310,1283,1202
 3195,53618,1311,1285,1203
 3196,53631,1309,1282,1203
 3197,53638,1312,1285,1204
 3198,53648,1312,1282,1203
 3199,53667,1311,1283,1203
 3200,53675,1312,1282,1201
 3201,53681,1311,1284,1202
 3202,53691,1311,1283,1201
 3203,53705,1312,1284,1202
 3204,53711,1314,1282,1202
 3205,53728,1312,1284,1202
 3206,53734,1311,1283,1201
 3207,53742,1311,1284,1200
 3208,53757,1312,1284,1201
 3209,53764,1311,1282,1201
 3210,53769,1311,1284,1202
 3211,53777,1310,1283,1200
 3212,53795,1312,1284,1202
 3213,53802,1310,1282,1199
 3214,53812,1311,1284,1203
 3215,53821,1311,1283,1202
 3216,53833,1311,1281,1201
 3217,53841,1310,1283,1202
 3218,53850,1311,1282,1202
 3219,53854,1310,1282,1203
 3220,53868,1312,1283,1202
 3221,53869,1311,1282,1201
 3222,53875,1312,1282,1203
 3223,53889,1311,1282,1203
 3224,53902,1310,1283,1204
 3225,53911,1310,1283,1202
 3226,53916,1312,1283,1203
 3227,53920,1311,1282,1203
 3228,53934,1311,1283,1203
 3229,53938,1310,1283,1201
 3230,53949,1311,1281,1201
 3231,53957,1312,1283,1202
 3232,53960,1310,1282,1201
 3233,53964,1312,1282,1199
 3234,53973,1310,1282,1202
 3235,53972,1310,1284,1202
 3236,53988,1310,1282,1200
 3237,53981,1313,1282,1200
 3238,53990,1311,1282,1202
 3239,53994,1312,1282,1202
 3240,54012,1309,1283,1203
 3241,54009,1309,1283,1203
 3242,54020,1309,1280,1202
 3243,54032,1311,1285,1202
 3244,54042,1311,1284,1201
 3245,54045,1312,1283,1202
 3246,54051,1313,1283,1203
 3247,54060,1311,1282,1202
 3248,54070,1311,1285,1203
 3249,54083,1310,1284,1202
 3250,54084,1312,1285,1204
 3251,54094,1311,1283,1201
 3252,54102,1312,1282,1203
 3253,54103,1310,1282,1203
 3254,54117,1310,1282,1202
 3255,54120,1311,1282,1203
 3256,54129,1312,1284,1203
 3257,54122,1309,1283,1203
 3258,54136,1311,1284,1201
 3259,54136,1310,1281,1200
 3260,54148,1310,1284,1202
 3261,54161,1310,1282,1202
 3262,54165,1311,1284,1202
 3263,54169,1312,1285,1202
 3264,54174,1309,1283,1203
 3265,54167,1311,1282,1203
 3266,54185,1310,1283,1202
 3267,54185,1313,1283,1203
 3268,54193,1309,1284,1203
 3269,54206,1311,1283,1202
 3270,54209,1311,1282,1202
 3271,54220,1310,1283,1202
 3272,54216,1312,1281,1204
 3273,54225,1311,1286,1203
 3274,54228,1312,1282,1202
 3275,54239,1311,1283,1204
 3276,54247,1311,1281,1205
 3277,54254,1311,1284,1203
 3278,54251,1311,1283,1202
 3279,54260,1310,1282,1201
 3280,54267,1311,1286,1203
 3281,54273,1309,1283,1203
 3282,54269,1311,1282,1202
 3283,54283,1310,1283,1203
 3284,54288,1313,1285,1204
 3285,54292,1311,1283,1202
 3286,54293,1312,1282,1201
 3287,54301,1310,1282,1201
 3288,54305,1311,1283,1203
 3289,54310,1310,1282,1200
 3290,54310,1311,1283,1201
 3291,54315,1312,1283,1200
 3292,54318,1311,1283,1202
 3293,54325,1310,1284,1202
 3294,54318,1311,1283,1205
 3295,54328,1313,1285,1204
 3296,54341,1310,1283,1202
 3297,54348,1313,1285,1201
 3298,54341,1312,1283,1203
 3299,54338,1312,1283,1203
 3300,54347,1310,1285,1204
 3301,54357,1312,1285,1201
 3302,54353,1310,1283,1202
 3303,54356,1311,1282,1202
 3304,54369,1310,1282,1201
 3305,54363,1311,1283,1203
 3306,54372,1309,1282,1201
 3307,54381,1310,1283,1201
 3308,54382,1309,1284,1201
 3309,54383,1312,1284,1204
 3310,54385,1311,1283,1202
 3311,54388,1311,1281,1202
 3312,54386,1311,1285,1200
 3313,54387,1314,1283,1203
 3314,54406,1310,1286,1202
 3315,54407,1313,1282,1201
 3316,54414,1312,1283,1201
 3317,54424,1313,1283,1203
 3318,54427,1311,1286,1202
 3319,54442,1310,1282,1202
 3320,54434,1310,1283,1200
 3321,54439,1313,1284,1204
 3322,54442,1310,1282,1201
 3323,54442,1311,1283,1203
 3324,54446,1312,1283,1200
 3325,54447,1311,1283,1203
 3326,54458,1313,1283,1201
 3327,54459,1312,1283,1202
 3328,54461,1312,1284,1202
 3329,54470,1310,1282,1203
 3330,54469,1313,1284,1201
 3331,54470,1310,1283,1202
 3332,54478,1311,1280,1202
 3333,54478,1310,1284,1202
 3334,54475,1309,1281,1203
 3335,54482,1314,1285,1202
 3336,54487,1310,1283,1204
 3337,54488,1313,1282,1201
 3338,54494,1311,1282,1203
 3339,54493,1312,1284,1201
 3340,54496,1309,1284,1203
 3341,54503,1312,1283,1201
 3342,54506,1310,1283,1203
 3343,54509,1309,1284,1200
 3344,54520,1310,1283,1203
 3345,54516,1312,1283,1199
 3346,54519,1310,1282,1202
 3347,54525,1312,1283,1201
 3348,54536,1311,1285,1201
 3349,54531,1312,1283,1202
 3350,54533,1311,1284,1202
 3351,54532,1314,1281,1202
 3352,54534,1311,1285,1202
 3353,54530,1312,1282,1201
 3354,54534,1310,1284,1203
 3355,54539,1311,1283,1202
 3356,54541,1311,1283,1202
 3357,54547,1311,1282,1202
 3358,54544,1314,1284,1200
 3359,54549,1312,1283,1203
 3360,54547,1312,1283,1202
 3361,54554,1310,1282,1204
 3362,54550,1314,1284,1201
 3363,54553,1310,1282,1202
 3364,54548,1313,1283,1202
 3365,54553,1309,1282,1202
 3366,54563,1312,1284,1201
 3367,54557,1311,1282,1202
 3368,54562,1312,1283,1201
 3369,54567,1311,1284,1203
 3370,54573,1313,1283,1202
 3371,54570,1309,1282,1203
 3372,54572,1311,1282,1202
 3373,54566,1310,1284,1203
 3374,54570,1312,1280,1201
 3375,54585,1310,1282,1200
 3376,54583,1313,1281,1203
 3377,54590,1311,1282,1201
 3378,54592,1313,1280,1201
 3379,54597,1310,1284,1199
 3380,54595,1313,1282,1202
 3381,54595,1311,1283,1200
 3382,54604,1310,1282,1201
 3383,54600,1313,1282,1203
 3384,54613,1309,1285,1202
 3385,54601,1312,1283,1202
 3386,54608,1311,1282,1203
 3387,54600,1314,1283,1202
 3388,54605,1311,1285,1201
 3389,54607,1313,1282,1202
 3390,54603,1310,1283,1202
 3391,54602,1312,1281,1202
 3392,54610,1310,1284,1200
 3393,54614,1311,1282,1203
 3394,54613,1310,1284,1201
 3395,54608,1312,1281,1203
 3396,54616,1311,1283,1202
 3397,54623,1312,1282,1204
 3398,54617,1311,1284,1202
 3399,54615,1310,1282,1203
 3400,54631,1312,1284,1203
 3401,54627,1311,1283,1202
 3402,54626,1312,1283,1202
 3403,54620,1311,1282,1202
 3404,54633,1313,1283,1202
 3405,54637,1311,1282,1201
 3406,54637,1313,1283,1203
 3407,54643,1310,1282,1200
 3408,54649,1313,1282,1203
 3409,54648,1311,1282,1200
 3410,54647,1313,1283,1202
 3411,54647,1311,1283,1201
 3412,54647,1311,1283,1202
 3413,54652,1310,1282,1200
 3414,54649,1311,1283,1198
 3415,54643,1309,1284,1203
 3416,54650,1312,1283,1201
 3417,54653,1310,1283,1203
 3418,54654,1310,1284,1201
 3419,54659,1309,1284,1203
 3420,54661,1314,1282,1200
 3421,54666,1311,1282,1203
 3422,54656,1312,1282,1203
 3423,54650,1310,1284,1202
 3424,54657,1311,1282,1201
 3425,54656,1310,1282,1202
 3426,54656,1312,1283,1203
 3427,54655,1312,1283,1202
 3428,54649,1312,1281,1203
 3429,54658,1310,1284,1203
 3430,54659,1312,1282,1202
 3431,54660,1312,1283,1202
 3432,54664,1311,1284,1202
 3433,54667,1311,1281,1202
 3434,54671,1312,1284,1203
 3435,54664,1312,1283,1202
 3436,54672,1311,1284,1204
 3437,54676,1311,1284,1201
 3438,54677,1310,1282,1201
 3439,54682,1313,1284,1202
 3440,54677,1310,1283,1200
 3441,54675,1313,1283,1204
 3442,54677,1310,1282,1202
 3443,54676,1311,1282,1203
 3444,54679,1310,1284,1200
 3445,54678,1312,1283,1202
 3446,54683,1310,1284,1202
 3447,54684,1312,1281,1202
 3448,54685,1312,1283,1203
 3449,54690,1311,1282,1203
 3450,54693,1311,1284,1202
 3451,54688,1311,1282,1201
 3452,54694,1309,1283,1202
 3453,54694,1312,1281,1204
 3454,54700,1313,1284,1201
 3455,54704,1310,1281,1200
 3456,54701,1312,1283,1202
 3457,54700,1309,1282,1200
 3458,54702,1313,1285,1203
 3459,54708,1311,1283,1200
 3460,54704,1312,1284,1203
 3461,54709,1310,1282,1200
 3462,54716,1312,1283,1202
 3463,54712,1309,1282,1202
 3464,54718,1312,1284,1201
 3465,54718,1310,1283,1203
 3466,54718,1310,1283,1202
 3467,54722,1309,1282,1199
 3468,54713,1313,1283,1204
 3469,54708,1310,1284,1203
 3470,54717,1312,1281,1201
 3471,54721,1309,1284,1202
 3472,54716,1312,1282,1202
 3473,54720,1309,1284,1202
 3474,54728,1311,1281,1201
 3475,54730,1311,1284,1201
 3476,54726,1312,1281,1201
 3477,54724,1312,1283,1201
 3478,54728,1310,1284,1202
 3479,54730,1310,1283,1202
 3480,54728,1311,1282,1201
 3481,54729,1311,1284,1203
 3482,54734,1312,1283,1204
 3483,54732,1311,1284,1203
 3484,54737,1311,1283,1203
 3485,54734,1310,1284,1201
 3486,54734,1310,1282,1201
 3487,54731,1312,1283,1200
 3488,54737,1311,1283,1203
 3489,54731,1313,1282,1202
 3490,54742,1311,1284,1202
 3491,54742,1312,1285,1202
 3492,54736,1311,1283,1203
 3493,54740,1311,1283,1200
 3494,54736,1311,1283,1201
 3495,54744,1312,1280,1201
 3496,54746,1310,1284,1201
 3497,54740,1312,1282,1201
 3498,54733,1311,1283,1203
 3499,54736,1313,1283,1202
 3500,54729,1310,1285,1201
 3501,54735,1312,1282,1201
 3502,54731,1308,1283,1202
 3503,54738,1312,1284,1202
 3504,54731,1311,1295,1200
 3505,54737,1313,1282,1202
 3506,54736,1310,1283,1201
 3507,54736,1312,1283,1203
 3508,54732,1312,1284,1201
 3509,54736,1312,1283,1202
 3510,54731,1310,1282,1203
 3511,54737,1313,1282,1203
 3512,54735,1311,1280,1203
 3513,54736,1313,1285,1202
 3514,54734,1311,1284,1201
 3515,54727,1312,1285,1202
 3516,54735,1311,1283,1202
 3517,54731,1313,1283,1202
 3518,54735,1310,1283,1203
 3519,54731,1311,1286,1202
 3520,54737,1311,1283,1200
 3521,54735,1313,1285,1200
 3522,54729,1311,1282,1203
 3523,54738,1313,1285,1201
 3524,54746,1311,1283,1202
 3525,54744,1313,1283,1201
 3526,54745,1311,1281,1202
 3527,54744,1309,1285,1202
 3528,54744,1313,1283,1202
 3529,54744,1310,1283,1201
 3530,54748,1312,1282,1202
 3531,54742,1309,1283,1203
 3532,54747,1313,1283,1202
 3533,54750,1309,1284,1202
 3534,54754,1311,1283,1200
 3535,54747,1310,1283,1202
 3536,54744,1311,1283,1202
 3537,54744,1310,1281,1201
 3538,54750,1312,1285,1201
 3539,54742,1310,1282,1202
 3540,54738,1310,1284,1201
 3541,54750,1310,1281,1202
 3542,54753,1312,1281,1201
 3543,54744,1310,1282,1201
 3544,54742,1313,1283,1202
 3545,54746,1310,1283,1202
 3546,54742,1312,1282,1203
 3547,54751,1311,1282,1202
 3548,54744,1311,1282,1202
 3549,54753,1311,1283,1201
 3550,54739,1312,1284,1201
